"源物理表ID","平台","数据源","源表","源表中文注释","消费任务ID","任务名称","候选输出及中文注释","候选具体写入数","候选写入证据ID","SQL材料组","相关SQL哈希","证据可用状态","固定读取定位状态","内容绑定级别","核读状态","使用模式","已确认具体输出","当前Facts写入","Facts字段绑定目标","缺口/待判断","Facts清单哈希","证据文件"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","243918","dm_fii_n.det_titans_book_acct_lvl_info","dm_fii_n.det_titans_book_acct_lvl_info（账簿账户层级信息表_titans）","1","write-observation:243918:platform-target:0","SQLG-9b2998ed918f3346","query:83c1d93f6452e342384815f931bf40c3ecb3ec7f615bcde8a24a76e0c1c8eddd","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","已完成Facts细粒度提取与局部解释","P07_BOOK_DIMENSION_PROJECTION；P03_FICC_BOOK_SCOPE","dm_fii_n.det_titans_book_acct_lvl_info","dm_fii_n.det_titans_book_acct_lvl_info|PROFILE_DECLARED|NO_STATEMENT；dm_fii_n.det_titans_book_acct_lvl_info|PLATFORM_TARGET|task:243918:slot:query:statement:0","dm_fii_n.det_titans_book_acct_lvl_info","账簿、名称、持有人、代码表各自唯一性；Map_Undrl_Cd的治理含义和稳定性","5ecba7d70926c41fda863b70d738bad15f22012b41cec6eeee152f39e30c0471","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\243918\versions\e144bc95d836d75aa469e2e2bca35d9dbf91b7f5be30aa0bcf199af109ce67dd.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","244970","dm_rsk_n.otc_opt_sub_trd_info_h15","dm_rsk_n.otc_opt_sub_trd_info（场外期权子交易信息）","1","write-observation:244970:platform-target:0","SQLG-8ff1c2afc814993d","query:3bd1ed299853b75d66a470d168562c2dd422608945a4e3eda63cde380fea7a7d","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_rsk_n.otc_opt_sub_trd_info|PROFILE_DECLARED|NO_STATEMENT；dm_rsk_n.otc_opt_sub_trd_info|PLATFORM_TARGET|task:244970:slot:query:statement:0","dm_rsk_n.otc_opt_sub_trd_info","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","36d7cabf05682f589e1ecf810c2267c36fc5f7a9879721fcb0f2256eb5be9675","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\244970\versions\74db1bd739000eb2ed296e014797e34ed202cafc4ece1b962a0236ba292fba1d.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","245094","dm_hk_n.d_pos_bucket_vega_metrics_p_h1300","dm_hk_n.d_pos_bucket_vega_metrics_p（OTCHK期权合约维度日终bucket定价指标表）","1","write-observation:245094:platform-target:0","SQLG-6fe9b25deeb89d81","query:352bb19660d84d81b1ef2edec7a6b70a8cd8483013d4248bf477750d142839ab","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_hk_n.d_pos_bucket_vega_metrics_p|PROFILE_DECLARED|NO_STATEMENT；dm_hk_n.d_pos_bucket_vega_metrics_p|PLATFORM_TARGET|task:245094:slot:query:statement:0","dm_hk_n.d_pos_bucket_vega_metrics_p","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","d372309bf20532ffaeb943c1a85c400c435d67773bf1b77d108efe730a237d99","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\245094\versions\4ed386a7b1edf82c4e25291ce5d93a6645471ef9a4f30dc05667027d26888962.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","245219","dm_hk_n.trd_fee_info_d_h13","dm_hk_n.trd_fee_info_d（OTCHK-交易-费用定义）","1","write-observation:245219:platform-target:0","SQLG-98c93762197f74d4","query:80b4470a101662b9d1a39aa66afb61410dacfe3bc8cd4a5df054faef9113ea0c","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_hk_n.trd_fee_info_d|PROFILE_DECLARED|NO_STATEMENT；dm_hk_n.trd_fee_info_d|PLATFORM_TARGET|task:245219:slot:query:statement:0","dm_hk_n.trd_fee_info_d","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","81882ac0aa4c089039f7593bc0d576f3e77c6958afbfbffbbd4ad9524af6137d","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\245219\versions\5d85bd5faf1de4e857198768d2f3751702230d7a6e1af10351e695bf66a19ff7.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","245232","dm_hk_n.d_pos_fast_trs_leg_his_pos_p_h1300","dm_hk_n.d_pos_fast_trs_leg_his_pos_p（快速互换合约腿历史持仓信息）","1","write-observation:245232:platform-target:0","SQLG-e87c5eb9266d8c0f","query:c94ecdb29bef165bc17b2b77e0d68728e40a82bf89648d0cec6860f2bdb594e5","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_hk_n.d_pos_fast_trs_leg_his_pos_p|PROFILE_DECLARED|NO_STATEMENT；dm_hk_n.d_pos_fast_trs_leg_his_pos_p|PLATFORM_TARGET|task:245232:slot:query:statement:0","dm_hk_n.d_pos_fast_trs_leg_his_pos_p","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","8de0f6564138119451a459b029a9b3da84a41104f31dee521ac9d8f35ddc7577","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\245232\versions\b4fc43361cd41dc69863db4dbaa3e7a9d81f644bc96311dd22f4ce6ca7384d69.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","245295","dm_hk_n.d_pos_fast_trs_leg_valuation_p_h1300","dm_hk_n.d_pos_fast_trs_leg_valuation_p（急速互换腿估值表）","1","write-observation:245295:platform-target:0","SQLG-d1d2dad6ead05b58","query:bcdae6d706290263e16090736b4a7fa533b3da42363488b04aab82992095041b","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_hk_n.d_pos_fast_trs_leg_valuation_p|PROFILE_DECLARED|NO_STATEMENT；dm_hk_n.d_pos_fast_trs_leg_valuation_p|PLATFORM_TARGET|task:245295:slot:query:statement:0","dm_hk_n.d_pos_fast_trs_leg_valuation_p","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","4b9e46513a5ed70ebb0575ab07a45a476080287776e09d4f42357656f546e0ac","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\245295\versions\ce1ff3e1a47c26f02b3db6b2dabcc60e49bc0613485d58fa12246320e019ef82.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","245412","dm_hk_n.ref_option_deal_strike_hk_p","dm_hk_n.ref_option_deal_strike_hk_p（场外交易期权合约结构票息表_香港）","1","write-observation:245412:platform-target:0","SQLG-a67a352e0443161d","query:55aaae3b4f085d0f55c15ded8feceb56f2008873c7f683c425bee1bccfd31304","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_hk_n.ref_option_deal_strike_hk_p|PROFILE_DECLARED|NO_STATEMENT；dm_hk_n.ref_option_deal_strike_hk_p|PLATFORM_TARGET|task:245412:slot:query:statement:0","dm_hk_n.ref_option_deal_strike_hk_p","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","87dd48d67d496dd547180f2ac5cb6fd6277d92a7f0466622fc4da33f4bc26a7a","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\245412\versions\a4d6e42139c019e4ccbcf4f46e24fc252980ed634406b71fbab1e00b649d2131.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","245627","dm_hk_n.ref_option_autocall_cp_h13","dm_hk_n.ref_option_autocall_cp（AUTOCALL息票障碍信息表）","1","write-observation:245627:platform-target:0","SQLG-67b7cb04492c18bf","query:67ee660be3352c471dce086abc4f98095a65e6bd923cf203a24a3fbfc6f98911","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_hk_n.ref_option_autocall_cp|PROFILE_DECLARED|NO_STATEMENT；dm_hk_n.ref_option_autocall_cp|PLATFORM_TARGET|task:245627:slot:query:statement:0","dm_hk_n.ref_option_autocall_cp","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","4bf1de49b1c000cc620063e877acdb9583168a3711ddb4785122f386fabfa46c","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\245627\versions\d00cfaa5a320eb7ef08af59fb12a4a78588f580fdafa076a453114e7f6fcc9df.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","245643","dm_hk_n.ref_option_autocall_ki_h13","dm_hk_n.ref_option_autocall_ki（AUTOCALL风险障碍信息表）","1","write-observation:245643:platform-target:0","SQLG-9128cc46ce608c54","query:cfd639a00fa5254a9aa258ab4374419cc7f24b79e900df7c637e97d428cfb26f","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_hk_n.ref_option_autocall_ki|PROFILE_DECLARED|NO_STATEMENT；dm_hk_n.ref_option_autocall_ki|PLATFORM_TARGET|task:245643:slot:query:statement:0","dm_hk_n.ref_option_autocall_ki","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","565a09a2fe0784bb7eb857c44d99c9f7339797c152860c672fddebc027ac19f0","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\245643\versions\eeaeddde9d1525c6cc33ce2ed3ac2cc6ed852249d0a127438953ecf09347bb70.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","245661","dm_hk_n.d_ref_op_deal_autocall_kidate_p_h1300","dm_hk_n.d_ref_op_deal_autocall_kidate_p（场外交易-期权敲出观察日及票息信息）","1","write-observation:245661:platform-target:0","SQLG-79b928d14ed143ee","query:fcff2336de1e8a488d513cf0513d19219fee35090d4a5ce4890885ef9a9102fd","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_hk_n.d_ref_op_deal_autocall_kidate_p|PROFILE_DECLARED|NO_STATEMENT；dm_hk_n.d_ref_op_deal_autocall_kidate_p|PLATFORM_TARGET|task:245661:slot:query:statement:0","dm_hk_n.d_ref_op_deal_autocall_kidate_p","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","396cec7bc6e0808c09a772e06c5ce2e11db3f4586552458d5fb89a6b5ecb5d4a","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\245661\versions\65bfb521438a68b7e284608300c8d7cfb70d11a9b17d3d0ef9ee86f3c50f7c82.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","245672","dm_hk_n.ref_option_autocall_ko_h13","dm_hk_n.ref_option_autocall_ko（AUTOCALL赎回障碍信息表）","1","write-observation:245672:platform-target:0","SQLG-f99e56ac9a62fb79","query:dce6e824fbb204f77dce7d11ef4392aa567ffd3bef0bd785157150bba73254a8","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_hk_n.ref_option_autocall_ko|PROFILE_DECLARED|NO_STATEMENT；dm_hk_n.ref_option_autocall_ko|PLATFORM_TARGET|task:245672:slot:query:statement:0","dm_hk_n.ref_option_autocall_ko","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","56e3e2d7dc5831f2b09f430aaa4ae15e441df18113390e67bb4735888fa946e9","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\245672\versions\828c7ff66b687439f16cb85140a74dd803460265cb76dc9bbb6dc66f9f73bacd.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","245676","dm_hk_n.d_ref_op_deal_autocall_kodate_p_h1300","dm_hk_n.d_ref_op_deal_autocall_kodate_p（场外交易-期权敲出观察日及票息信息）","1","write-observation:245676:platform-target:0","SQLG-772f4405f0a6c837","query:91f9a47d0c67eb279ed0f637b7fd6488b7876cdfac2a4eaa26f4245e03e3640c","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_hk_n.d_ref_op_deal_autocall_kodate_p|PROFILE_DECLARED|NO_STATEMENT；dm_hk_n.d_ref_op_deal_autocall_kodate_p|PLATFORM_TARGET|task:245676:slot:query:statement:0","dm_hk_n.d_ref_op_deal_autocall_kodate_p","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","634a4deae8b67c35f29ba2cc77c6e87c9e31e0ee853ceae18ce570e99f3c3c48","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\245676\versions\23d42100e124aeeb03fbc3f3746d9cf78abcf7cd03608657e61a55e7f82d12cf.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","245679","dm_hk_n.ref_option_barrieroption_h13","dm_hk_n.ref_option_barrieroption（证券-期权-障碍期权属性表）","1","write-observation:245679:platform-target:0","SQLG-b265ec3fcc7c45a9","query:875dd98b00ffebff4c04b15d1049f57eedf2836ad292e8def567c81d516b39ad","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_hk_n.ref_option_barrieroption|PROFILE_DECLARED|NO_STATEMENT；dm_hk_n.ref_option_barrieroption|PLATFORM_TARGET|task:245679:slot:query:statement:0","dm_hk_n.ref_option_barrieroption","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","35561a0ef8175c498723b2980b7ad6b4717b4e86b1740d6efd6cbd116e7563e6","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\245679\versions\c6f938e571b18b85b91217717f40aeb40704ff74daeb0a8a7a910ec14a972f3c.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","245683","dm_hk_n.ref_option_cumulator_h13","dm_hk_n.ref_option_cumulator（Accumulator子交易表）","1","write-observation:245683:platform-target:0","SQLG-92c649bbbcff46cc","query:883cae680b3866188ea7303a20fb3b7adf1df3f10095d39971a440d129aaf6a2","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_hk_n.ref_option_cumulator|PROFILE_DECLARED|NO_STATEMENT；dm_hk_n.ref_option_cumulator|PLATFORM_TARGET|task:245683:slot:query:statement:0","dm_hk_n.ref_option_cumulator","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","fea33721d9c40c6d01d3194d7c824290415709a9f676660e28f503f569454008","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\245683\versions\7d22c3fc84885b38a138f5c6a1a8ce3f899e7cb69e294b884cb0f9bff5d8f9b0.evidence-v3.json"
"dataset:f322d64cc13f2c1fedf2c1d26bc3f5dbf17e636b8ef92b75b28867c45f417aed","hive","gfhive","pdata_n.t03_otc_deri_book_adtnl_info","每天一份快照，记录场外衍生品账簿的生效到期日、所属机构、交易与风控开关、底层标的映射等附加配置信息，用于账簿管理与业务控制。","245688","dm_hk_n.ref_option_digitaloption_h13","dm_hk_n.ref_option_digitaloption（证券-期权-二值期权属性）","1","write-observation:245688:platform-target:0","SQLG-c7c34fe902e26bf6","query:d2336f6d8240056fb5d26a41143148a39811e354e69caf09cf55e65e5f7b853d","AVAILABLE","FIXED_READ_LOCATORS_PRESENT_IN_CURRENT_FACTS","LOCATOR_PRESENCE_ONLY; CROSS_VERSION_SEMANTICS_UNVERIFIED","未进入Facts细粒度提取范围（达到20个不同SQL材料组上限）","","","dm_hk_n.ref_option_digitaloption|PROFILE_DECLARED|NO_STATEMENT；dm_hk_n.ref_option_digitaloption|PLATFORM_TARGET|task:245688:slot:query:statement:0","dm_hk_n.ref_option_digitaloption","未进入20个SQL材料组核读范围，不能判定具体使用模式或受影响输出","a08853b4733ae8f05104c3cf98e29f93c4048d3647a43ffe512bdf598f878dbc","E:\02_area\股衍数据-数据cookbook\sql-static-lineage-data\task-projections\tasks\245688\versions\ec5f763cf75a3a58e76e65da82819d1fdda717e83657cccfd1c91c8ffaf30b60.evidence-v3.json"
